Village_ID,Village_Name,ml_dominant_muni,ml_dominant_Pij,huff_dominant_muni,huff_dominant_Pij,agreement,agreement_label
10087252,Brezje,Cerknica,0.6951409641124752,Cerknica,0.760842258194237,1,Huff and ML agree
10087279,Cajnarje,Cerknica,0.13461281385967624,Ljubljana,0.2007789013255109,0,Huff and ML disagree
10087287,Cerknica,Cerknica,0.9934849315413622,Cerknica,0.9999999583254976,1,Huff and ML agree
10087295,Čohovo,Cerknica,0.07223701448797709,Ljubljana,0.2597897938394179,0,Huff and ML disagree
10087309,Dane,Loška dolina,0.25604762941519327,Loška dolina,0.2673361002150995,1,Huff and ML agree
10087317,Dobec,Cerknica,0.2832509554699507,Cerknica,0.2899912969123503,1,Huff and ML agree
10087325,Dolenja vas,Cerknica,0.7877996851307225,Cerknica,0.8909392982307712,1,Huff and ML agree
10087333,Dolenje Jezero,Cerknica,0.6985628388941953,Cerknica,0.7985527681098644,1,Huff and ML agree
10087341,Dolenje Otave,Cerknica,0.18364522056241722,Ljubljana,0.225275906920873,0,Huff and ML disagree
10087350,Dolenje Poljane,Loška dolina,0.04779507996311043,Ljubljana,0.1686465141065051,0,Huff and ML disagree
10087368,Fara,Bloke,0.921818560823359,Bloke,0.9135420657243224,1,Huff and ML agree
10087376,Glina,Bloke,0.5435257800522241,Bloke,0.6257612043206932,1,Huff and ML agree
10087384,Godičevo,Bloke,0.15458280208918793,Ljubljana,0.2048983796575368,0,Huff and ML disagree
10087392,Gora,Koper,0.008081379984890356,Ljubljana,0.1373629541965069,0,Huff and ML disagree
10087406,Gorenje Jezero,Loška dolina,0.11504026848884852,Cerknica,0.1938207902552842,0,Huff and ML disagree
10087414,Gorenje Otave,Cerknica,0.17038357161063256,Ljubljana,0.2407861442650468,0,Huff and ML disagree
10087422,Gradiško,Bloke,0.09114898085873575,Ljubljana,0.2360354449231601,0,Huff and ML disagree
10087449,Grahovo,Cerknica,0.35679202422103323,Cerknica,0.4213596377449521,1,Huff and ML agree
10087457,Hiteno,Cerknica,0.06625449270697481,Ljubljana,0.2270470970894407,0,Huff and ML disagree
10087465,Hribarjevo,Cerknica,0.13852869490293038,Cerknica,0.1896036070444784,1,Huff and ML agree
10087473,Hribljane,Cerknica,0.0850106849456834,Ljubljana,0.2140609550069723,0,Huff and ML disagree
10087481,Hruškarje,Cerknica,0.09937981604331485,Ljubljana,0.2185189162156251,0,Huff and ML disagree
10087490,Hudi Vrh,Bloke,0.32761375611394716,Bloke,0.4403650010186398,1,Huff and ML agree
10087503,Iga vas,Loška dolina,0.2277745037063649,Loška dolina,0.2256305101115129,1,Huff and ML agree
10087511,Ivanje selo,Cerknica,0.3028852719635146,Cerknica,0.2434993076630519,1,Huff and ML agree
10087520,Jeršanovo,Cerknica,0.07355803492263183,Ljubljana,0.2055174308979613,0,Huff and ML disagree
10087538,Jeršiče,Cerknica,0.06330584860785278,Ljubljana,0.2544127232035283,0,Huff and ML disagree
10087546,Knežja Njiva,Loška dolina,0.18967693844471506,Loška dolina,0.1850945477527414,1,Huff and ML agree
