Village_ID,Village_Name,ml_dominant_muni,ml_dominant_Pij,ahp_dominant_muni,ahp_dominant_Pij,ahp_dominant_dist_m,agreement
10134064,Zlogona Gora,Oplotnica,0.33457481347476076,Oplotnica,0.3219862157230999,1981.7234874537332,1
10134072,Zlogona vas,Slovenske Konjice,0.2822688498765155,Oplotnica,0.1985828223816188,2787.2230867587623,0
10134099,Žabljek,Slovenska Bistrica,0.3561757726980144,Slovenska Bistrica,0.3583096521242511,5788.467241315641,1
10134102,Križni Vrh,Slovenska Bistrica,0.3589360915656634,Slovenska Bistrica,0.367732277530602,4925.933605287758,1
10134129,Bezina,Slovenske Konjice,0.6990580144662623,Slovenske Konjice,0.61733433376611,3074.317450374974,1
10134137,Bezovje nad Zrečami,Zreče,0.4052130017936561,Zreče,0.4141125212252621,4224.712272938129,1
10134145,Blato,Slovenske Konjice,0.8270632386025879,Slovenske Konjice,0.8357775976609859,1769.5679164719595,1
10134153,Boharina,Zreče,0.3142585273514842,Zreče,0.3602454570604005,5093.521428037752,1
10134161,Brdo,Slovenske Konjice,0.5593989309751214,Slovenske Konjice,0.478254358664476,4139.886988034998,1
10134170,Breg pri Konjicah,Slovenske Konjice,0.7197667376446907,Slovenske Konjice,0.689997072472231,2750.570089680164,1
10134188,Brezen,Velenje,0.09141240742212899,Celje,0.1053195687650681,5863.758413018552,0
10134196,Brezje pri Ločah,Slovenske Konjice,0.3267094912031821,Slovenske Konjice,0.2362867765330722,7256.413257636291,1
10134200,Bukovlje,Zreče,0.3774534086735219,Zreče,0.3053584099237553,4551.12799115268,1
10134218,Črešnova,Zreče,0.4682662186099579,Zreče,0.4884945233411057,3487.449899762168,1
10134226,Dobrava pri Konjicah,Slovenske Konjice,0.9021530802918523,Slovenske Konjice,0.8917840700577491,1230.3856855527822,1
10134234,Dobrnež,Slovenske Konjice,0.7237547238846233,Slovenske Konjice,0.6665494852499175,2789.311697294371,1
10134242,Draža vas,Slovenske Konjice,0.36604654768253525,Slovenske Konjice,0.3049040806525783,6141.039032170305,1
10134269,Gabrovlje,Slovenske Konjice,0.6669550465581053,Slovenske Konjice,0.4821204442610212,3243.338258679041,1
10134277,Gabrovnik,Slovenske Konjice,0.7105870627453281,Slovenske Konjice,0.6290131991055273,2922.617585589083,1
10134285,Gorenje pri Zrečah,Zreče,0.36446323114912516,Zreče,0.367294622347447,4736.46293386225,1
10134293,Gračič,Zreče,0.5721212695308091,Zreče,0.5207119749718241,2571.026477991135,1
10134307,Hudinja,Velenje,0.07516217397953841,Celje,0.0835343834465536,10951.920308260176,0
10134315,Sveti Jernej,Slovenske Konjice,0.28428093365729595,Slovenske Konjice,0.1525398171076875,7450.700033156266,1
10134323,Kamna Gora,Slovenske Konjice,0.32866626698277185,Slovenske Konjice,0.2828031106526199,7274.698611184036,1
10134331,Klokočovnik,Slovenske Konjice,0.350189598097418,Slovenske Konjice,0.2233514067650905,7942.323135532996,1
10134340,Koble,Slovenske Konjice,0.33246188330555687,Slovenske Konjice,0.2029467217766099,8351.153963360386,1
10134358,Kolačno,Slovenske Konjice,0.350189598097418,Slovenske Konjice,0.2170304485181282,7933.531979578059,1
10134366,Konjiška vas,Slovenske Konjice,0.6990580144662623,Slovenske Konjice,0.6350214730990489,3051.9811667724503,1
10134374,Koroška vas na Pohorju,Zreče,0.306750060200274,Zreče,0.3148190823871029,5327.072087292867,1
10134382,Kraberk,Slovenske Konjice,0.35908181008796736,Slovenske Konjice,0.2485984535277048,7007.602700788062,1
10134404,Spodnji Jernej,Slovenske Konjice,0.2628457026133845,Slovenske Konjice,0.1480651994789691,8306.643349595819,1
10134412,Križevec,Zreče,0.4806406811566508,Zreče,0.4110998194265156,3433.6727368017546,1
10134439,Ličenca,Slovenske Konjice,0.295248960811921,Slovenska Bistrica,0.2385452313141409,8156.397888943024,0
10134447,Lipoglav,Slovenske Konjice,0.30173240066741835,Slovenske Konjice,0.1853206607488836,9252.393486184495,1
10134455,Ljubnica,Slovenske Konjice,0.23474615218018513,Zreče,0.1821572576767951,3986.303812255028,0
10134463,Loče,Slovenske Konjice,0.3398328842726779,Slovenske Konjice,0.2081492640343381,7593.081790015803,1
10134471,Loška gora pri Zrečah,Slovenske Konjice,0.17773174077855586,Zreče,0.1878952042728266,8327.672459166284,0
10134480,Mali Breg,Slovenske Konjice,0.3028548503805823,Slovenske Konjice,0.17744296592567,8954.536301592007,1
10134498,Mlače,Slovenske Konjice,0.3045642536147716,Slovenske Konjice,0.1735266907618048,7285.057331115053,1
10134501,Nova vas pri Konjicah,Slovenske Konjice,0.5181234830176928,Slovenske Konjice,0.4126829240283164,4729.755402755111,1
10134510,Novo Tepanje,Slovenske Konjice,0.4470910584620117,Slovenske Konjice,0.331220822273595,5475.95699356009,1
10134528,Ostrožno pri Ločah,Slovenske Konjice,0.2505881241301561,Slovenske Konjice,0.1396102293297881,10642.839200942914,1
10134536,Padeški Vrh,Slovenske Konjice,0.1910878052482228,Zreče,0.2010631510088187,8073.1971030887025,0
10134544,Paka,Velenje,0.09867261806702889,Velenje,0.0962743728425693,7699.57532050866,1
10134552,Penoje,Slovenske Konjice,0.29564023509970044,Slovenske Konjice,0.1634707701994595,7991.530606878785,1
10134579,Perovec,Slovenske Konjice,0.3642114086777738,Slovenske Konjice,0.2996951424364098,6146.169464270556,1
10134587,Petelinjek pri Ločah,Slovenske Konjice,0.3028548503805823,Slovenske Konjice,0.1712997743810268,9225.09798857952,1
10134595,Planina na Pohorju,Slovenske Konjice,0.10809433395191981,Zreče,0.1417605707336496,10381.869745727325,0
10134609,Podob,Slovenske Konjice,0.34891344363446697,Slovenske Konjice,0.2342648942308288,7673.229241566609,1
10134617,Podpeč ob Dravinji,Slovenske Konjice,0.1823448817253775,Slovenske Konjice,0.1033075484863521,4652.250432502227,1
10134625,Polene,Slovenske Konjice,0.7070562616214967,Slovenske Konjice,0.6595206425258783,2937.9299796190044,1
10134633,Preloge pri Konjicah,Slovenske Konjice,0.7342338559280435,Slovenske Konjice,0.7298599205573151,2533.0082794969767,1
10134641,Prežigal,Slovenske Konjice,0.5687967117586625,Slovenske Konjice,0.5334856356790062,3718.270206649781,1
10134650,Radana vas,Zreče,0.6636666790451784,Zreče,0.5654967133669224,2054.4013621614217,1
10134668,Resnik,Zreče,0.10957074622414067,Zreče,0.1414537229915279,10648.866774626633,1
10134676,Selski Vrh,Slovenske Konjice,0.21426929299321215,Slovenske Konjice,0.1181851878559616,6659.518689505505,1
10134684,Vitanjsko Skomarje,Slovenske Konjice,0.1504331329555188,Zreče,0.1578006079224863,8139.144123654407,0
10134692,Slovenske Konjice,Slovenske Konjice,0.9939148500032199,Slovenske Konjice,0.9999999309232918,0.0,1
10134706,Sojek,Slovenske Konjice,0.330948118400415,Slovenske Konjice,0.2091072257898807,8657.7446678821,1
10134714,Spodnja Pristava,Slovenske Konjice,0.43135505756003284,Slovenske Konjice,0.3410299742934983,5678.984316226797,1
10134722,Spodnje Grušovje,Slovenske Konjice,0.350189598097418,Slovenska Bistrica,0.2071825910748877,7913.073315766561,0
10134749,Spodnje Laže,Slovenske Konjice,0.18187973445435532,Slovenska Bistrica,0.102425053013585,3613.380224197776,0
10134757,Spodnje Preloge,Slovenske Konjice,0.8311908366569337,Slovenske Konjice,0.8118904022523815,1676.3774928955972,1
10134765,Spodnji Dolič,Velenje,0.13844860729043407,Velenje,0.1068505384208168,5045.599503894153,1
10134773,Stare Slemene,Slovenske Konjice,0.22095279802991274,Celje,0.1436059320165541,11223.042925786736,0
10134781,Stenica,Vitanje,0.1984652252505011,Vitanje,0.1616447000298514,1948.1988474493487,1
10134790,Stranice,Zreče,0.501355375215376,Zreče,0.4379117825397385,3320.177397470685,1
10134803,Strtenik,Slovenske Konjice,0.5455947064142683,Slovenske Konjice,0.4363512611756179,4406.260032150039,1
10134811,Suhadol,Slovenske Konjice,0.35028403949743153,Slovenske Konjice,0.2285521413707069,7780.235462346886,1
10134820,Škalce,Slovenske Konjice,0.8127287568352637,Slovenske Konjice,0.8063428186289779,1984.2159979626797,1
10134838,Škedenj,Slovenske Konjice,0.3586279636846879,Slovenske Konjice,0.2555441388170998,7033.49574647582,1
10134846,Špitalič pri Slov. Konjicah,Slovenske Konjice,0.3016451752391592,Slovenske Konjice,0.1874206420624662,9300.6456826365,1
10134854,Tepanje,Slovenske Konjice,0.5429282773091552,Slovenske Konjice,0.434770995413997,4456.772380411999,1
10134862,Tepanjski Vrh,Slovenske Konjice,0.6669550465581053,Slovenske Konjice,0.598888659911215,3249.93856353898,1
10134889,Tolsti Vrh,Slovenske Konjice,0.3319654240342987,Slovenske Konjice,0.2108432520226952,8567.00563353673,1
10134897,Vešenik,Slovenske Konjice,0.8044364753551513,Slovenske Konjice,0.7764393078142829,2143.4198896704825,1
10134919,Vitanje,Vitanje,0.9958165504326085,Vitanje,0.9999984299399554,0.0,1
10134927,Zbelovo,Slovenske Konjice,0.24660453268549698,Slovenske Konjice,0.1344795038105323,5265.525086452366,1
10134935,Zbelovska Gora,Rogaška Slatina,0.22210379608207997,Rogaška Slatina,0.1282432420345303,6287.613103140422,1
10134943,Zeče,Slovenske Konjice,0.7168454387266273,Slovenske Konjice,0.5787883891948922,2871.072051578557,1
10134951,Zgornja Pristava,Slovenske Konjice,0.8681605475515483,Slovenske Konjice,0.8881042314744183,1341.5527476241307,1
10134960,Zgornje Laže,Slovenske Konjice,0.1792222855137969,Slovenska Bistrica,0.1482691088471242,4785.853622826953,0
10134978,Žiče,Slovenske Konjice,0.35654145642751994,Slovenske Konjice,0.2999407294267199,6352.64020914584,1
10134986,Zreče,Zreče,0.9930269057765776,Zreče,0.9999998741801036,0.0,1
10134994,Rogla,Maribor,0.059762625338142195,Maribor,0.1434792291769168,16155.27183668158,1
10135001,Bezovje pri Šentjurju,Šentjur,0.7128225956227026,Šentjur,0.7447478392900175,2198.3378796702973,1
10135010,Bobovo pri Ponikvi,Šentjur,0.1261510009908506,Celje,0.1118756915494689,9895.780823293217,0
10135028,Boletina,Šentjur,0.22045628677232776,Šentjur,0.154335464477388,7755.205662490146,1
10135036,Botričnica,Šentjur,0.855068146530957,Šentjur,0.8941430477058289,1275.3673526527714,1
10135044,Brdo,Celje,0.06614529868123017,Celje,0.118753160746773,5499.489471660054,1
10135052,Brezje ob Slomu,Šentjur,0.3915407554240047,Šentjur,0.320838637993925,5745.11874999386,1
10135079,Brezje pri Dobjem,Dobje,0.3658480789651042,Dobje,0.1495799364077255,1160.1307091372707,1
10135087,Bukovje pri Slivnici,Šentjur,0.23430721376505187,Šentjur,0.2252868184594792,8298.747103221982,1
10135095,Cerovec,Šentjur,0.33184956592671455,Celje,0.333476366686602,6536.635068966637,0
10135109,Črnolica,Šentjur,0.5488924179753735,Šentjur,0.5567735326062281,3469.111242025754,1
10135117,Dobje pri Lesičnem,Celje,0.0640196300697514,Celje,0.1032141160098031,10598.261964935553,1
10135125,Dobje pri Planini,Dobje,0.9974832955249799,Dobje,0.999995687849886,0.0,1
10135133,Dobovec pri Ponikvi,Slovenske Konjice,0.18494353048676235,Celje,0.1140920629707794,9860.676203965651,0
10135141,Dobrina,Šentjur,0.08783099718579346,Celje,0.1199745350119131,13912.693795096377,0
10135150,Dolga Gora,Slovenske Konjice,0.17310869479392085,Rogaška Slatina,0.117988028291217,9771.238266778257,0
10135168,Doropolje,Celje,0.06625810406655804,Celje,0.1054343046102825,7089.687211246959,1
10135176,Dramlje,Šentjur,0.3004302597633395,Celje,0.2066078557398834,7494.968259878472,0
10135184,Drobinsko,Šentjur,0.19582904308715068,Šentjur,0.1803648589375582,9298.323143539055,1
10135192,Golobinjek pri Planini,Sevnica,0.07474545342184684,Celje,0.1029683463848758,9918.010186793106,0
10135206,Gorica pri Dobjem,Šentjur,0.1129520638229578,Celje,0.1270724996425668,2304.623087060986,0
10135214,Gorica pri Slivnici,Šentjur,0.3915407554240047,Šentjur,0.3504713930655384,5743.526754614851,1
10135222,Goričica,Šentjur,0.520321816576332,Šentjur,0.4237408238784572,3924.597697199621,1
10135249,Grobelno - del,Šentjur,0.4959277529583001,Šentjur,0.4525107670116562,4389.862346984265,1
10135257,Grušce,Slovenske Konjice,0.22166637257740052,Celje,0.1664908800234603,10350.88978905233,0
10135265,Hotunje,Šentjur,0.4149354442159773,Šentjur,0.3418290508293412,5350.271938830592,1
10135273,Hrastje,Šentjur,0.10920523780826312,Celje,0.1184007481123645,8991.820816076051,0
10135281,Hruševec,Šentjur,0.6240473950315742,Šentjur,0.6276303604591542,2937.499244065017,1
10135290,Hrušovje,Šentjur,0.09133692392074291,Celje,0.1225372843704703,5956.233428217288,0
10135303,Jakob pri Šentjurju,Šentjur,0.520321816576332,Šentjur,0.5113719392006019,3924.379255875464,1
10135311,Jarmovec,Celje,0.2781313709091616,Celje,0.3109992908735112,8328.787902876318,1
10135320,Javorje,Šentjur,0.18967284509800017,Šentjur,0.1797739745771157,9764.01006642976,1
10135338,Jazbin Vrh,Šentjur,0.2966149476321637,Šentjur,0.2648450926245017,5810.678320001649,1
10135346,Jazbine,Slovenske Konjice,0.17275061499204344,Celje,0.1667922647778373,11049.753088645542,0
10135354,Jelce,Šentjur,0.1436050760260909,Šentjur,0.1553781059596178,4995.243942390242,1
10135362,Jezerce pri Dobjem,Šentjur,0.1863590460431094,Šentjur,0.1856399893937864,3741.905535691438,1
10135389,Kalobje,Šentjur,0.2972067252804861,Šentjur,0.2684869706340722,6286.212366666517,1
10135397,Kameno,Šentjur,0.7128225956227026,Šentjur,0.749731608578616,2199.3203993091174,1
10135419,Kostrivnica,Šentjur,0.18021072950120598,Celje,0.1777701475063382,4242.663363524716,0
10135427,Košnica,Šentjur,0.12407490616906353,Šentjur,0.1328310771273617,8617.357031106614,1
10135435,Krajnčica,Šentjur,0.6004232273576027,Šentjur,0.5388448703439106,3329.2131724787137,1
10135443,Krivica,Celje,0.05480188637440474,Celje,0.0964886204205129,9106.161519171,1
10135451,Laze pri Dramljah,Šentjur,0.2507320105061865,Celje,0.2095627167090014,7915.555034235347,0
10135460,Lažiše,Šentjur,0.08794769575391154,Celje,0.1407300292709921,4468.409872292178,0
10135478,Loka pri Žusmu,Šentjur,0.08705891061226832,Šmarje pri Jelšah,0.12507954307076,9934.845023092968,0
10135486,Lokarje,Šentjur,0.7810738443266578,Šentjur,0.7434203253469317,2084.9090493289345,1
10135494,Loke pri Planini,Celje,0.0731041976761082,Celje,0.110515608853666,6641.117419640869,1
10135508,Lopaca,Celje,0.07016523333183042,Celje,0.107452721738868,9749.328639233652,1
10135516,Lutrje,Šentjur,0.22975505072919003,Šentjur,0.1553060970269781,8887.314280037253,1
10135524,Marija Dobje,Celje,0.2849199400659161,Celje,0.2829127394755404,7973.549389084665,1
10135532,Okrog,Šentjur,0.18432943327852397,Šmarje pri Jelšah,0.219637324044729,6121.43594654507,0
10135559,Osredek,Šentjur,0.37298291194175975,Šentjur,0.3304652581622829,6019.539989335028,1
10135567,Ostrožno pri Ponikvi - del,Šentjur,0.1836519968468128,Šentjur,0.1238587020594267,8805.893765763481,1
10135575,Paridol,Šentjur,0.18248394404179025,Šentjur,0.18518890151238,6370.935522857814,1
10135583,Planina pri Sevnici,Celje,0.06417375213210665,Celje,0.1078023100354211,7271.719572346167,1
10135591,Planinca,Šentjur,0.45895187863773357,Šentjur,0.4219196375294978,4858.98751631218,1
10135605,Planinska vas,Celje,0.06359206804501706,Celje,0.1046445809085185,7516.857252648884,1
10135613,Planinski Vrh,Celje,0.055677692341624896,Celje,0.0992733600550946,8574.15794439402,1
10135621,Pletovarje,Slovenske Konjice,0.30747940959630654,Slovenske Konjice,0.1609768408415506,9053.044971076077,1
10135630,Podgaj,Šentjur,0.2421806077577617,Šmarje pri Jelšah,0.1987072835269886,6162.914641272233,0
10135648,Podgrad,Šentjur,0.7963302259672477,Šentjur,0.7601179707232055,1920.7323076795808,1
10135656,Podlešje,Šentjur,0.24266064561484751,Šentjur,0.2263126475456129,4861.603344823363,1
10135664,Podlog pod Bohorjem,Celje,0.06443869034278692,Celje,0.0863567854217055,10141.426386848234,1
10135672,Podpeč nad Marofom,Celje,0.06948740530212921,Celje,0.1217233882447355,4851.053616221963,1
10135699,Podpeč pri Šentvidu,Celje,0.058064238286132726,Celje,0.0995743439044049,9291.809581505831,1
10135702,Podvine,Celje,0.054200460679311654,Celje,0.0998052785803551,8509.336761916318,1
10135729,Ponikva,Šentjur,0.30165598364316315,Šentjur,0.2028955575176922,7481.877057318798,1
10135737,Ponkvica,Šentjur,0.23415238905360167,Šmarje pri Jelšah,0.216026645209423,5907.175494421557,0
10135745,Prapretno,Sevnica,0.07307364217645765,Sevnica,0.1162076962163651,11411.56548101724,1
10135753,Presečno,Šentjur,0.12142649869811965,Šentjur,0.129712737970686,3504.8534028636527,1
10135761,Primož pri Šentjurju,Šentjur,0.5135751591016744,Šentjur,0.4363028745630397,4112.073846844543,1
10135770,Proseniško,Celje,0.373472303210611,Celje,0.426462087954315,5723.924301476747,1
10135788,Rakitovec,Šentjur,0.326781940724415,Šentjur,0.2629357412632801,7015.647897182061,1
10135796,Ravno,Dobje,0.19349093268493273,Celje,0.127418504479443,1684.5570957523485,0
10135800,Razbor,Šentjur,0.33167074822395404,Šentjur,0.2340984396966255,6771.356997011515,1
10135818,Repno,Šentjur,0.6454819879067379,Šentjur,0.6210026675792226,2737.45864687258,1
10135826,Repuš,Dobje,0.19349093268493273,Celje,0.1250839851664802,1702.32975448647,0
10135834,Rifnik,Šentjur,0.6553598124002238,Šentjur,0.6722911537394634,2681.028939993264,1
10135842,Sele,Šentjur,0.2461505040051488,Šentjur,0.2340349858073695,7249.819066328955,1
10135869,Slatina pri Dobjem,Šentjur,0.10570303020306582,Celje,0.126019593056249,2570.9200984779272,0
10135877,Slatina pri Ponikvi,Slovenske Konjice,0.17805566639658152,Celje,0.1277407441768883,11911.83028669526,0
10135885,Slivnica pri Celju,Šentjur,0.2930534363328831,Šentjur,0.2601193178501704,7528.804945833045,1
10135893,Sotensko pod Kalobjem,Šentjur,0.5307746984355647,Šentjur,0.5321384793582165,3776.157266880323,1
10135907,Spodnje Slemene,Celje,0.17672466603783515,Celje,0.2097405088459116,10943.508142906372,1
10135915,Srževica,Šentjur,0.1814594397735891,Šmarje pri Jelšah,0.1938691681905668,6668.500139461436,0
10135923,Stopče,Šentjur,0.6573758628210951,Šentjur,0.6680528263940099,2628.2355051926866,1
10135931,Straška Gorca,Celje,0.06417375213210665,Celje,0.1023823211610307,9568.411002751252,1
10135940,Straža na Gori,Slovenske Konjice,0.18976936664356575,Celje,0.1744075733195848,10458.491807785167,0
10135958,Suho,Šentjur,0.1285207441098976,Šentjur,0.1394276761516,2706.885229123867,1
10135966,Svetelka,Šentjur,0.2582247386315277,Celje,0.2091660511663282,7738.102348378789,0
10135974,Šedina,Šentjur,0.2459917895300286,Celje,0.2035222065150471,8176.150189743161,0
10135982,Šentjur,Šentjur,0.991711150316228,Šentjur,0.9999999191176754,0.0,1
10136008,Šentvid pri Planini,Celje,0.05510710068864572,Celje,0.1020559376377674,8376.873534516852,1
10136016,Šibenik,Šentjur,0.6362247737829392,Šentjur,0.6423333454316713,2863.001513838696,1
10136024,Škarnice,Dobje,0.19349093268493273,Celje,0.1423220436366482,1638.8067710487553,0
10136032,Tajhte,Celje,0.07633249328267473,Celje,0.114282967771413,5366.105447889703,1
10136059,Tratna ob Voglajni,Šentjur,0.33184956592671455,Šentjur,0.290819593155061,6545.703710626372,1
10136067,Tratna pri Grobelnem,Šentjur,0.4047624379361202,Šentjur,0.3356768892960167,5579.000916010763,1
10136075,Trno,Šentjur,0.33184956592671455,Šentjur,0.3013846310213379,6566.847224516674,1
10136083,Trnovec pri Dramljah,Šentjur,0.41608717170899134,Šentjur,0.3066175427178606,5366.72511635168,1
10136091,Trška Gorca,Šentjur,0.3315988379366066,Šentjur,0.28249690174116,5681.581596869655,1
10136105,Turno,Šentjur,0.32700291864746467,Šentjur,0.3094577087354019,6468.968950608859,1
10136113,Uniše,Šentjur,0.3284614032633905,Šentjur,0.2261720266612959,6978.865482995301,1
10136121,Večje Brdo,Šentjur,0.10116779620479305,Celje,0.1312955882165103,3133.899100570512,0
10136130,Vejice,Sevnica,0.07621669976452017,Sevnica,0.1021733109265102,9531.684937692582,1
10136148,Vezovje,Šentjur,0.383865320137135,Šentjur,0.341727343006495,5806.989613666494,1
10136156,Visoče,Sevnica,0.07180616916704283,Celje,0.111706121145406,9386.402401461197,0
10136164,Vodice pri Kalobju,Šentjur,0.10920523780826312,Celje,0.1476563844488989,3633.482715385248,0
10136172,Vodice pri Slivnici,Šentjur,0.3322333636578897,Šentjur,0.2845011015660049,5925.842819799728,1
10136199,Vodruž,Šentjur,0.43559642322478437,Šentjur,0.4100785689618711,4991.240228819798,1
10136202,Voduce,Šentjur,0.17698429091361415,Šentjur,0.1859443399703874,8054.747004174241,1
10136229,Vodule,Šentjur,0.18200975311561599,Celje,0.19336593922543,10044.702400991757,0
10136237,Voglajna,Šentjur,0.3549352478590218,Šentjur,0.3265706596046366,6132.483298730013,1
10136245,Vrbno,Šentjur,0.7963302259672477,Šentjur,0.741009633869351,1922.5732833946024,1
10136253,Zagaj pri Ponikvi,Slovenske Konjice,0.25979514634116185,Celje,0.1424084944525719,10349.102270955698,0
10136261,Zalog pod Uršulo,Šentjur,0.2318117086408096,Celje,0.1845457481615894,8839.935373806265,0
10136270,Završe pri Dobjem,Šentjur,0.11413420645197168,Celje,0.1449871033859995,3106.7936822077027,0
10136288,Zgornje Selce,Šentjur,0.30003029714736373,Šentjur,0.2218886303090796,7206.9056197316495,1
10136296,Zgornje Slemene,Slovenske Konjice,0.24814132688819288,Celje,0.1762459736001366,9833.679208573709,0
10136300,Zlateče pri Šentjurju,Šentjur,0.504873607405135,Šentjur,0.3773581438783785,4234.506184528579,1
10136318,Žegar,Šentjur,0.11717807844608684,Šentjur,0.1300886494024065,7051.215490971015,1
10136326,Sv. Andrej,Kranj,0.1911401705438755,Ljubljana,0.3198450393018681,8838.900413756219,0
10136334,Bačne,Gorenja vas-Poljane,0.12112808874688351,Ljubljana,0.2528830497060985,5717.901521500172,0
10136342,Binkelj,Škofja Loka,0.880455864432763,Škofja Loka,0.8700939352444222,1234.7564615944702,1
10136369,Bodovlje,Škofja Loka,0.5164068302776649,Škofja Loka,0.3889288730819773,4273.5397664441325,1
10136377,Brebovnica,Gorenja vas-Poljane,0.13855539358781707,Ljubljana,0.2738488319288527,5072.885420333125,0
10136385,Brekovice,Žiri,0.17501310886143595,Žiri,0.3273736179760083,2472.2832913196503,1
10136393,Breznica pod Lubnikom,Kranj,0.18822388063493584,Ljubljana,0.31256534941693,8929.745311584931,0
10136407,Breznica pri Žireh,Žiri,0.13597342717377328,Žiri,0.2258167199595482,3306.5466779503554,1
10136415,Brode,Škofja Loka,0.23994434209863016,Ljubljana,0.2899097548787246,7076.742861134492,0
10136423,Bukov Vrh,Kranj,0.08803727813744006,Ljubljana,0.3007156207179076,7787.851485149094,0
10136431,Bukovica,Kranj,0.18964847144152494,Ljubljana,0.2523080822730747,8000.040100427776,0
10136440,Bukovščica,Kranj,0.2671057112620783,Kranj,0.3263125571747785,10443.637666889805,1
10136458,Crngrob,Škofja Loka,0.5902607427111259,Škofja Loka,0.3810392374818535,3739.6498607274207,1
10136466,Čabrače,Gorenja vas-Poljane,0.09731714962513563,Ljubljana,0.2313001293681395,6438.215907857662,0
10136474,Četena Ravan,Kranj,0.10243896242123318,Ljubljana,0.2709152062492149,11748.51870873102,0
10136482,Davča,Kranj,0.043794507840705536,Ljubljana,0.2066765376448606,13402.01360343765,0
10136504,Debeni,Gorenja vas-Poljane,0.09684342068682293,Ljubljana,0.2282584499121173,6602.138578673321,0
10136512,Delnice,Kranj,0.09438265391465929,Ljubljana,0.2810193656409729,7958.6507751474865,0
10136539,Dobje,Gorenja vas-Poljane,0.3020736439852331,Gorenja vas-Poljane,0.2833261995180737,3157.1987146780966,1
10136547,Dobravšce,Gorenja vas-Poljane,0.4405008936031466,Gorenja vas-Poljane,0.4463474083899468,2389.414414627734,1
10136555,Dolenčice,Kranj,0.08952793980515177,Ljubljana,0.2739046212339679,8993.74723960637,0
10136563,Dolenja Dobrava,Gorenja vas-Poljane,0.6719487900981782,Gorenja vas-Poljane,0.7092245328970866,1333.205456022365,1
10136571,Dolenja Ravan,Kranj,0.0848471150143035,Ljubljana,0.2664621362790225,8012.922978679388,0
10136580,Dolenja vas,Kranj,0.1989084348696927,Ljubljana,0.2472840521577809,6123.671511397729,0
10136598,Dolenja Žetina,Kranj,0.07604452098794395,Ljubljana,0.2665667196288707,9543.825128066848,0
10136601,Dolenje Brdo,Gorenja vas-Poljane,0.2043856759020288,Ljubljana,0.2334599808974444,4351.931938603329,0
10136610,Dolge Njive,Ljubljana,0.09558700450555518,Ljubljana,0.358850445361438,9465.351978769062,1
10136628,Dorfarje,Škofja Loka,0.5798302479643442,Kranj,0.3219932696468391,3892.510158178616,0
10136636,Draga,Škofja Loka,0.44711434171610165,Ljubljana,0.3637817128419683,4924.774221910732,0
10136644,Dražgoše,Kranj,0.19124217705854604,Ljubljana,0.2190502845537524,7426.174598918518,0
10136652,Sveti Florijan nad Škofjo Loko,Kranj,0.16859198863063754,Ljubljana,0.317522816862224,10895.12328583319,0
10136679,Forme,Škofja Loka,0.6020675115424244,Škofja Loka,0.3874554635545011,3445.252955585602,1
10136687,Fužine,Gorenja vas-Poljane,0.11462384561129983,Ljubljana,0.2035218036769714,6045.74980838565,0
10136695,Gabrk,Kranj,0.21234712914523432,Ljubljana,0.2950804130139114,7807.288671503789,0
10136709,Gabrovo,Kranj,0.21317825923584943,Ljubljana,0.3012267721601684,7745.619505834466,0
10136717,Gabrška Gora,Kranj,0.14231004502062797,Ljubljana,0.3100063077340827,10155.088078351748,0
10136725,Godešič,Škofja Loka,0.48462585621389953,Ljubljana,0.3135198181322766,4955.231428923515,0
10136733,Goli Vrh,Ljubljana,0.06555006620031728,Ljubljana,0.3279098254290674,7808.34406233661,1
10136741,Golica,Kranj,0.14606492101643828,Ljubljana,0.2619719556325519,6488.782359685023,0
10136750,Gorenja Dobrava,Gorenja vas-Poljane,0.49121033457806673,Gorenja vas-Poljane,0.4797356643841032,2186.600890650401,1
10136768,Gorenja Ravan,Koper,0.020554905040154323,Ljubljana,0.1558638413858522,163843.9145273759,0
10136776,Gorenja vas,Gorenja vas-Poljane,0.9977650462766812,Gorenja vas-Poljane,0.9999997677108232,0.0,1
10136784,Gorenja vas - Reteče,Medvode,0.4369587035157035,Ljubljana,0.3718921174857851,4532.020580651824,0
10136792,Gorenja Žetina,Kranj,0.07513660108406522,Ljubljana,0.2663754920373747,13472.440701131618,0
10136806,Gorenje Brdo,Gorenja vas-Poljane,0.15490260961843338,Ljubljana,0.2395832698556007,4842.61132847145,0
10136814,Goropeke,Žiri,0.29632865017206994,Žiri,0.4291549499084733,2000.9899082388347,1
10136822,Gosteče,Škofja Loka,0.5086497340319207,Ljubljana,0.3009053627308012,4308.080173236902,0
10136849,Grenc,Škofja Loka,0.7451091962117664,Škofja Loka,0.635028000567984,2196.071596573895,1
10136857,Hlavče Njive,Gorenja vas-Poljane,0.1290972700123171,Ljubljana,0.2427410918433326,5390.166994660623,0
10136865,Hobovše pri Stari Oselici,Gorenja vas-Poljane,0.06367314086880026,Ljubljana,0.2145418810774648,8787.425139327053,0
10136873,Hosta,Škofja Loka,0.6862093045499581,Škofja Loka,0.5305034916686415,2778.5258061575573,1
10136881,Hotavlje,Gorenja vas-Poljane,0.29645407637850396,Gorenja vas-Poljane,0.3074424686150355,3261.2929221224654,1
