Village_ID,Village_Name,euclidean_dominant_muni,euclidean_dominant_Pij,euclidean_dominant_dist_m,network_dominant_muni,network_dominant_Pij,network_dominant_dist_m,agreement,SIFRA,home_region
10146089,Vrh,Zagorje ob Savi,0.6841280586576571,1649.2422502470642,Zagorje ob Savi,0.4007447811464033,4563.359499846587,1,142,Zagorje ob Savi
10146062,Vine,Zagorje ob Savi,0.9432223795076607,538.5164807134504,Zagorje ob Savi,0.7537589907234337,1881.0067137496508,1,142,Zagorje ob Savi
10144957,Topolšica,Šoštanj,0.32146987303689084,3486.316107297214,Šoštanj,0.4062726419718724,3996.465613996792,1,126,Šoštanj
10122627,Runeč,Ormož,0.31914181211370174,5789.594113579984,Ormož,0.3547251054556433,7033.526412150228,1,87,Ormož
10122112,Dobrovščak,Ormož,0.44809224974557443,4526.510797512804,Ormož,0.4800370110178304,5586.520183185891,1,87,Ormož
10113946,Železne Dveri,Ljutomer,0.720354703803659,2175.9825366946307,Ljutomer,0.7010444804568781,2846.919298255692,1,63,Ljutomer
10144485,Sebenje,Tržič,0.24210143952770488,3881.24979871175,Tržič,0.258373873049813,4527.660259476988,1,131,Tržič
10144361,Križe,Tržič,0.4055211563446661,2773.0849247724095,Tržič,0.3969692587760793,3457.307019155005,1,131,Tržič
10096545,Labinje,Cerkno,0.689116270921564,1735.280957078709,Cerkno,0.7188436061477562,2457.7689455747586,1,14,Cerkno
10105854,Bukovca,Laško,0.41125449876069103,2997.932620990672,Laško,0.2285375684992992,6589.222043954845,1,57,Laško
10106125,Lahomšek,Laško,0.8087807446374877,1226.7436570041843,Laško,0.7394106753221646,2086.7985515346795,1,57,Laško
10134790,Stranice,Zreče,0.5386816392472304,2182.1548982599747,Zreče,0.4379117825397385,3320.177397470685,1,144,Zreče
10086582,Rakova Steza,Celje,0.2019006054423402,11058.141796884322,Celje,0.2368225010263351,5588.223648172807,1,139,Vojnik
10113784,Slamnjak,Ljutomer,0.6507700562416736,2621.6216355530787,Ljutomer,0.6418897949268425,3435.176969318847,1,63,Ljutomer
10117305,Draga,Nova Gorica,0.32457014659819644,10475.576356458865,Nova Gorica,0.304696007225429,5957.55157472507,1,84,Nova Gorica
10136474,Četena Ravan,Ljubljana,0.2214598065558814,27845.582073284084,Ljubljana,0.2709152062492149,11748.51870873102,1,27,Gorenja vas-Poljane
10125731,Turški Vrh,Ptuj,0.25215915046641235,15352.05849389586,Ptuj,0.3190679210705958,3290.430787565685,1,143,Zavrč
10130697,Dolenje,Sežana,0.282908615053837,9854.299569223578,Sežana,0.307522489579639,14368.7005026731,1,111,Sežana
10130905,Gradnje,Sežana,0.359005381027254,8499.717642369069,Sežana,0.3841377000967819,11939.532980550812,1,111,Sežana
10087139,Draga,Celje,0.37320879649390565,5136.9738173364285,Celje,0.4167378561941379,3576.728244628326,1,127,Štore
10106249,Mala Breza,Celje,0.2909612461757976,9114.433608294044,Celje,0.1973762202329107,9460.007590704708,1,57,Laško
10145988,Ržiše,Zagorje ob Savi,0.3137414256697998,3759.1754415030964,Zagorje ob Savi,0.1857423173741859,8194.968351222404,1,142,Zagorje ob Savi
10086418,Male Dole,Celje,0.20066952900065732,10550.924130141397,Celje,0.2568779925365069,5987.879031278654,1,139,Vojnik
10118280,Vipolže,Nova Gorica,0.4232840355612746,8527.914223302201,Brda,0.3601546722938176,3717.493208504407,0,7,Brda
10117321,Fojana,Brda,0.5332765606646591,1771.383639983163,Brda,0.6180962971870736,2346.8068279608483,1,7,Brda
10114110,Rovtarske Žibrše,Ljubljana,0.20607949995228098,28084.110115864452,Ljubljana,0.2545302707247706,9514.481667602147,1,64,Logatec
10110327,Podlipoglav,Ljubljana,0.6074433406284782,9959.784134206926,Ljubljana,0.6980256843141601,9796.49390377204,1,61,Ljubljana
10086124,Ivenca,Vojnik,0.3807363879581124,971.2363255150623,Celje,0.2906851977218701,1801.0739689741977,0,139,Vojnik
10086051,Globoče,Celje,0.22439092613761952,9744.480488974259,Celje,0.2903985816401286,2926.145881660308,1,139,Vojnik
10086736,Straža pri Novi Cerkvi,Celje,0.18146257425180223,12143.358719892944,Celje,0.20113820252184,5719.861183097147,1,139,Vojnik
10146330,Dolenja vas,Prebold,0.8652713808641841,450.3787295155045,Prebold,0.774929655519001,810.5979066159035,1,174,Prebold
10118107,Snežatno,Nova Gorica,0.5447722662238738,7126.324438306187,Nova Gorica,0.5678631495745351,7378.172649874342,1,7,Brda
10106907,Spodnja Rečica,Laško,0.5599418506825803,2091.721778822413,Laško,0.53653319660112,3134.432667063379,1,57,Laško
10117267,Dobrovo,Brda,1.0,0.0,Brda,0.9999998678744026,0.0,1,7,Brda
10123585,Slavinje,Postojna,0.3602240732997839,8540.895737567576,Postojna,0.4083243618074887,9556.925221153902,1,94,Postojna
10110157,Gabrje pri Jančah,Ljubljana,0.4621752908780927,14753.931679386345,Ljubljana,0.51331517164145,14083.436607931975,1,61,Ljubljana
10087864,Ograda,Ljubljana,0.27289216308184244,26049.969289809153,Ljubljana,0.2360098597271493,7660.823870319249,1,150,Bloke
10130735,Dutovlje,Sežana,0.5076094311379384,6545.564910685708,Sežana,0.5146871232591761,9054.93471589676,1,111,Sežana
10106567,Slivno,Laško,0.34019984902428674,3160.7752213657964,Laško,0.3548608806465436,4956.30959093198,1,57,Laško
10106826,Zabrež,Laško,0.4670719502973504,2845.2416417590966,Laško,0.3089814042057044,5548.595849779761,1,57,Laško
10135516,Lutrje,Šentjur,0.15552067853110155,6776.023907868094,Šentjur,0.1553060970269781,8887.314280037253,1,120,Šentjur
10117801,Nova Gorica,Nova Gorica,1.0,0.0,Nova Gorica,0.9999999841820896,0.0,1,84,Nova Gorica
10088305,Tavžlje,Ljubljana,0.33726523891321625,22423.480996491155,Ljubljana,0.2903420627035255,14393.907612864024,1,13,Cerknica
10087295,Čohovo,Ljubljana,0.33244083440699396,22279.117621665362,Ljubljana,0.2880165396407225,13100.42017986816,1,13,Cerknica
10106427,Povčeno,Laško,0.3905482680010947,3315.493930020081,Laško,0.2584872800519526,6276.74272166509,1,57,Laško
10129443,Kal pri Krmelju,Ljubljana,0.08677630154929086,47508.69943494559,Ljubljana,0.1086433135415676,9664.690524707748,1,110,Sevnica
10144604,Arnače,Velenje,0.6967943199992725,2898.199613553214,Velenje,0.5908280694329221,4901.449472665569,1,133,Velenje
10145007,Lopatnik pri Velenju,Velenje,0.5338935010447633,4328.521687597279,Velenje,0.506995973206098,6413.181761641381,1,133,Velenje
10088119,Rudolfovo,Ljubljana,0.32726900180646046,22596.305007677693,Ljubljana,0.288612409199089,13385.2010085715,1,13,Cerknica
10091047,Krajno Brdo,Ljubljana,0.2516310660843355,24252.97014800455,Ljubljana,0.3048865936268872,7012.242342916434,1,68,Lukovica
10091268,Ples,Ljubljana,0.24700931303264675,23936.099536056412,Ljubljana,0.2934898071046582,4683.958739313861,1,77,Moravče
10091217,Mošenik,Ljubljana,0.25022473977403464,23579.57847375563,Ljubljana,0.2891022392205263,3298.441933998012,1,77,Moravče
10146178,Žvarulje,Ljubljana,0.18206516490198363,29795.58458899573,Ljubljana,0.2143592943306388,11712.76079957688,1,142,Zagorje ob Savi
10134366,Konjiška vas,Slovenske Konjice,0.61394065928862,2640.151510803878,Slovenske Konjice,0.6350214730990489,3051.9811667724503,1,114,Slovenske Konjice
10134170,Breg pri Konjicah,Slovenske Konjice,0.7199584524727339,2040.2205763103166,Slovenske Konjice,0.689997072472231,2750.570089680164,1,114,Slovenske Konjice
10084229,Male Žablje,Ajdovščina,0.6085590558969209,3572.243272790922,Ajdovščina,0.6528835236603463,4213.586508859994,1,1,Ajdovščina
10096251,Cerkljanski Vrh,Cerkno,0.5126792511964713,2450.8161905781512,Ljubljana,0.1870292053387706,8113.4515741207,0,14,Cerkno
10096448,Idršek,Idrija,0.5556993404594991,3126.1671420447115,Idrija,0.2197626886079993,9390.87800422731,1,36,Idrija
10141796,Škofja Riža,Trbovlje,0.4927052569417869,3443.0945383477347,Trbovlje,0.3537556261694172,7726.446448423986,1,129,Trbovlje
10145589,Jarše,Zagorje ob Savi,0.19410251235520873,5446.145425895273,Zagorje ob Savi,0.2119000778923106,7259.312877027688,1,142,Zagorje ob Savi
10145562,Jablana,Zagorje ob Savi,0.33402556901759195,3716.5171868296266,Zagorje ob Savi,0.2727959487700843,6194.944873972066,1,142,Zagorje ob Savi
10134145,Blato,Slovenske Konjice,0.8482192443861349,1376.4446955835167,Slovenske Konjice,0.8357775976609859,1769.5679164719595,1,114,Slovenske Konjice
10127327,Spodnji Otok,Radovljica,0.648620646164539,2956.160009201126,Radovljica,0.625225408636693,3800.5606263139,1,102,Radovljica
10098467,Laze v Tuhinju,Ljubljana,0.22685970268617758,27044.478567722468,Ljubljana,0.2495304776505041,12064.008090539908,1,43,Kamnik
10091705,Spodnji Petelinjek,Ljubljana,0.21028177526644537,28619.076173070298,Ljubljana,0.2624157184498043,11026.477450992474,1,68,Lukovica
10134501,Nova vas pri Konjicah,Slovenske Konjice,0.45764675400676563,3635.9317925395685,Slovenske Konjice,0.4126829240283164,4729.755402755111,1,114,Slovenske Konjice
10103495,Vašca,Cerklje na Gorenjskem,0.8529530388986433,547.0831746635972,Cerklje na Gorenjskem,0.8509266896586005,663.7123737255105,1,12,Cerklje na Gorenjskem
10091624,Soteska pri Moravčah,Moravče,0.32847533530203044,1004.3903623591775,Moravče,0.3398288823622092,1289.4702133733545,1,77,Moravče
10102642,Grad,Cerklje na Gorenjskem,0.4310835055084439,1606.268968759591,Cerklje na Gorenjskem,0.498291787013893,1674.552283634168,1,12,Cerklje na Gorenjskem
10105846,Brunška Gora,Radeče,0.4314955274629984,2175.9825366946307,Radeče,0.352895226064986,3524.4324581663623,1,99,Radeče
10129958,Radež,Radeče,0.21521345936101988,3473.859525081577,Radeče,0.185198555753776,5648.142944746789,1,110,Sevnica
10140129,Vinski Vrh pri Šmarju,Šmarje pri Jelšah,0.8869790971895325,927.6313923105448,Šmarje pri Jelšah,0.7876961897796877,1793.5233295618907,1,124,Šmarje pri Jelšah
10138531,Cerovec pri Šmarju,Šmarje pri Jelšah,0.7019585255731561,1704.2593699317015,Šmarje pri Jelšah,0.6329949173037273,2662.335985541267,1,124,Šmarje pri Jelšah
10119499,Gorenji Podboršt,Mirna Peč,0.6736384977323107,919.3475947648963,Mirna Peč,0.6381359305777449,1277.556251804374,1,170,Mirna Peč
10129907,Ponikve pri Studencu,Sevnica,0.2866886815251607,5827.220606773009,Krško,0.2744878504559921,11319.562418293744,0,110,Sevnica
10139724,Sotensko pri Šmarju,Šmarje pri Jelšah,0.6792758194763224,1762.4131184259836,Šmarje pri Jelšah,0.6381614944888945,2527.763533616934,1,124,Šmarje pri Jelšah
10104696,Libna,Krško,0.7381037255606906,3018.1386648065063,Krško,0.5499155894851416,5930.934562444406,1,54,Krško
10096952,Čelje,Ilirska Bistrica,0.3862605233962386,6792.2382172594625,Ilirska Bistrica,0.415707491761177,9241.103120666829,1,38,Ilirska Bistrica
10095247,Sela pri Šmarju,Grosuplje,0.5375276439343114,2224.1317407024253,Grosuplje,0.4296502428581074,3270.01233499444,1,32,Grosuplje
10128170,Dane,Ribnica,0.5245593452494971,3104.593371119638,Ribnica,0.5428569654170226,4043.966985256136,1,104,Ribnica
10144205,Vesela Gora,Šentrupert,0.3457572967596644,1096.2207806824317,Šentrupert,0.2582328036632802,1813.3844240827016,1,211,Šentrupert
10143624,Stan,Trebnje,0.19468027772770632,6544.50150890043,Trebnje,0.1524845107971688,3942.179152784488,1,212,Mirna
10104246,Goli Vrh,Krško,0.23029576806947355,10024.018206288334,Krško,0.220752648445122,8834.686476181025,1,54,Krško
10130280,Vranje,Sevnica,0.40538296991356554,4562.126697056977,Sevnica,0.3698737522366244,6884.541801826032,1,110,Sevnica
10129923,Prešna Loka,Sevnica,0.5363664787944049,3512.833614050059,Sevnica,0.526462767601601,5002.8289297820575,1,110,Sevnica
10139872,Sv. Ema,Rogaška Slatina,0.28806279595746553,6063.291267950106,Rogaška Slatina,0.3459160235009531,5074.189217765533,1,92,Podčetrtek
10138884,Imenska Gorca,Podčetrtek,0.4975668540918818,2120.9245625434205,Podčetrtek,0.339118454122593,4004.708983979721,1,92,Podčetrtek
10122791,Trgovišče,Ormož,0.4795873320612513,4161.369966729707,Ormož,0.5071780271462281,4590.015863287241,1,87,Ormož
10084989,Dolenje Skopice,Brežice,0.7835726456504436,2948.905051031654,Brežice,0.6752909835357747,4903.55331686476,1,9,Brežice
10085837,Župelevec,Brežice,0.3286406560602505,9709.181221915676,Brežice,0.3995620823033268,10340.194284492398,1,9,Brežice
10084997,Dramlja,Brežice,0.28590652471078193,10602.790245968275,Brežice,0.3342735140314282,12175.345020400488,1,9,Brežice
10097592,Zarečica,Ilirska Bistrica,0.8419046926235129,2505.2943938786916,Ilirska Bistrica,0.7927534675419637,3953.095651193297,1,38,Ilirska Bistrica
10095310,Spodnje Duplice,Grosuplje,0.5840666056379888,2346.955474652214,Grosuplje,0.3902546388099814,4208.149817970137,1,32,Grosuplje
10096014,Gradišče,Ljubljana,0.32513543319526617,16590.10849874105,Ljubljana,0.3297603358017621,4908.803464532507,1,32,Grosuplje
10128064,Blate,Ribnica,0.3483415536813477,4708.895836605435,Ribnica,0.3646530771938742,5818.483286566987,1,104,Ribnica
10128951,Zadolje,Ribnica,0.4750384911833445,3622.7751793342077,Ribnica,0.4350543114598377,5222.448765955138,1,104,Ribnica
10105749,Žadovinek,Krško,0.6659163773050482,3663.269168379523,Krško,0.7305007152580182,4286.186568870904,1,54,Krško
10102103,Rižana,Koper,0.5136582267813546,9259.989200857633,Koper,0.5431169932706602,10652.520124017658,1,50,Koper
10101395,Bonini,Koper,0.7623655920378972,5041.174466332226,Koper,0.7532838122254842,6874.340661549223,1,50,Koper
10131898,Slope,Hrpelje-Kozina,0.4571184459233977,3304.9205739321483,Hrpelje-Kozina,0.4107146195653219,4868.011348346289,1,35,Hrpelje-Kozina
10140161,Vonarje,Podčetrtek,0.31843036966271543,2635.648117636343,Rogaška Slatina,0.3126334185236307,4755.657773653487,0,92,Podčetrtek
10139252,Orehovec,Šmarje pri Jelšah,0.1920898897101025,5555.033753272792,Šmarje pri Jelšah,0.1848117457097549,7768.987108320063,1,124,Šmarje pri Jelšah
10088917,Doblička Gora,Črnomelj,0.609127468853689,4611.041097192694,Črnomelj,0.5746146975771557,6397.609588727072,1,17,Črnomelj
10084938,Dednja vas,Brežice,0.3156262918326849,9006.562107707912,Brežice,0.3369510593686198,11784.991395061195,1,9,Brežice
10085195,Kapele,Brežice,0.47463068810477405,7322.731730713614,Brežice,0.4710999009573768,9191.64157400545,1,9,Brežice
10111153,Bane,Ljubljana,0.2941649551637349,25847.260976745678,Ljubljana,0.3277403470198611,8557.354039594682,1,134,Velike Lašče
10143934,Velike Dole,Ljubljana,0.15810311961351245,34346.54743929876,Ljubljana,0.1991051694066686,9340.055445824575,1,130,Trebnje
10100534,Podpreska,Ljubljana,0.1712785857254681,46269.12297634352,Ljubljana,0.2134031024570961,7964.083654168018,1,66,Loški Potok
10100127,Lazec,Ljubljana,0.1723003563099751,45732.491524079465,Ljubljana,0.2099832131629445,6782.531698430455,1,66,Loški Potok
10104483,Jelše,Krško,0.34006669977361587,7543.027310039385,Krško,0.421815100622488,8089.616142087059,1,54,Krško
10106672,Tevče,Laško,0.307815957801898,3876.957570054127,Laško,0.3086942936540792,5575.281194875946,1,57,Laško
10138647,Dol pri Šmarju,Šmarje pri Jelšah,0.6372446987151619,1974.0820651634522,Šmarje pri Jelšah,0.3947375737967724,4402.131429036464,1,124,Šmarje pri Jelšah
10140200,Zadrže,Šmarje pri Jelšah,0.8720486305149628,991.6148445843276,Šmarje pri Jelšah,0.8718707699632365,1269.424270487446,1,124,Šmarje pri Jelšah
10085071,Globoko,Brežice,0.4794291646023311,6441.125678016227,Brežice,0.5008368191012751,7778.227972075887,1,9,Brežice
10085250,Loče,Brežice,0.5937014403032014,6033.282688553554,Brežice,0.5969144634604888,7470.290944363991,1,9,Brežice
10128412,Jelovec,Sodražica,0.3426911670916975,1880.6647760831806,Sodražica,0.4378985261028911,2007.099685860049,1,179,Sodražica
10128374,Janeži,Ljubljana,0.19452562022206105,33551.38955393651,Ljubljana,0.2087750493768113,5926.005148584273,1,179,Sodražica
10100771,Ribjek,Ljubljana,0.145996618473704,60356.21542973018,Ljubljana,0.1870291231404905,3244.9174831298137,1,88,Osilnica
10143284,Prelesje,Šentrupert,0.15491296822741477,1895.911917785212,Šentrupert,0.2066509636236802,2090.930299373464,1,211,Šentrupert
10119812,Hudo,Novo mesto,0.6460267878382162,4930.010141977397,Novo mesto,0.6444313632113474,5998.994497736884,1,85,Novo mesto
10121558,Veliki Orehek,Novo mesto,0.7319014437523098,4854.204363229879,Novo mesto,0.634669911391391,7993.202432095264,1,85,Novo mesto
10104874,Nova Gora,Krško,0.4104950649986517,6450.911641000828,Krško,0.3001142851708192,11077.85768448623,1,54,Krško
10101638,Grinjan,Koper,0.7984242173949674,3920.318864582319,Koper,0.8640855761063276,4602.298397029221,1,50,Koper
10101379,Bezovica,Koper,0.3726190877133463,12941.866982781117,Koper,0.4209925861903706,15323.006370891511,1,50,Koper
10133203,Lokanja vas,Slovenska Bistrica,0.6735843710103494,2665.070355544108,Slovenska Bistrica,0.6693764264823542,3231.939882767541,1,113,Slovenska Bistrica
10139023,Koretno,Šmarje pri Jelšah,0.27706436371720583,3915.8268603195415,Šmarje pri Jelšah,0.2551275419175692,5831.767909363133,1,124,Šmarje pri Jelšah
10089468,Mali Nerajec,Črnomelj,0.4030331058815231,8005.623023850174,Črnomelj,0.3751542552082653,10777.652961117145,1,17,Črnomelj
10114691,Ravnace,Novo mesto,0.25757025833025415,13338.703085382776,Novo mesto,0.2251287411899894,8424.673619581852,1,73,Metlika
10114314,Dolnji Suhor pri Metliki,Metlika,0.2545693957766181,5400.490718444019,Metlika,0.2616917052175175,7249.126572319044,1,73,Metlika
10085039,Gabrje pri Dobovi,Brežice,0.6982603886573512,4563.551248753541,Brežice,0.7130470455085097,5462.289205609656,1,9,Brežice
10084903,Čedem,Brežice,0.47037968680739867,7218.213144539305,Brežice,0.3469929693183223,12740.143466937972,1,9,Brežice
10088372,Viševek,Ljubljana,0.17870314201068416,39136.54917081985,Ljubljana,0.1681487890722523,3796.622854689608,1,65,Loška dolina
10088178,Stari trg pri Ložu,Loška dolina,0.34032973130310873,1312.0708822315964,Loška dolina,0.3304027409346469,1825.0136494842295,1,65,Loška dolina
10088402,Vrh,Ljubljana,0.18460299724174217,41343.74439984845,Ljubljana,0.1841108087553496,5978.062314049101,1,65,Loška dolina
10100968,Stari Kot,Ljubljana,0.1721419816029481,49490.61427179905,Ljubljana,0.2246160722777866,11046.886469554562,1,66,Loški Potok
10135036,Botričnica,Šentjur,0.868851171588788,1149.826073804208,Šentjur,0.8941430477058289,1275.3673526527714,1,120,Šentjur
10124620,Kukava,Juršinci,0.39869774391555346,2135.804532254766,Juršinci,0.3657752443295324,2828.924801355354,1,42,Juršinci
10114772,Vidošiči,Metlika,0.3974350244777885,4500.055555212624,Metlika,0.4216618062879877,6288.375445033837,1,73,Metlika
10085802,Žejno,Brežice,0.7730638147475409,3630.220378985276,Brežice,0.6720274822178962,6003.76621628456,1,9,Brežice
10104360,Gradec,Brežice,0.29309977030715734,9983.479403494555,Brežice,0.2686708673509098,10914.93856277727,1,54,Krško
10087716,Lipsenj,Cerknica,0.264643481741434,8096.400434761117,Cerknica,0.3266958255471748,4841.344970543705,1,13,Cerknica
10097134,Jelšane,Ilirska Bistrica,0.4208773981564856,7637.551963816678,Ilirska Bistrica,0.4629300362454957,9496.559792443715,1,38,Ilirska Bistrica
10088283,Štorovo,Ljubljana,0.2805401625619894,26530.03015452489,Ljubljana,0.3012024641560904,6691.275113636312,1,150,Bloke
10112966,Ulaka,Velike Lašče,0.3047014944270059,2281.074308302998,Velike Lašče,0.3149685660921038,2840.3574855441943,1,134,Velike Lašče
10144175,Žabjek,Trebnje,0.26622942718882886,5509.382905553035,Trebnje,0.2719795240884863,7121.412124906092,1,130,Trebnje
10142067,Cikava,Novo mesto,0.2782145491426546,10680.299621265314,Novo mesto,0.1803543080028218,7861.633374406872,1,199,Mokronog-Trebelno
10104564,Kočno,Krško,0.5056343645823034,5300.339611760741,Krško,0.4147276725585321,8803.263799385417,1,54,Krško
10103975,Črešnjice nad Pijavškim,Krško,0.43040231651566246,6038.956863565098,Krško,0.3762603760344313,9219.676138708468,1,54,Krško
10135818,Repno,Šentjur,0.5686091910499835,2404.6829312822097,Šentjur,0.6210026675792226,2737.45864687258,1,120,Šentjur
10135761,Primož pri Šentjurju,Šentjur,0.6255702771126416,2271.255159597882,Šentjur,0.4363028745630397,4112.073846844543,1,120,Šentjur
10124280,Gomilci,Ptuj,0.35363158651785226,8496.17561023782,Ptuj,0.4183804841625414,4003.945197728359,1,18,Destrnik
10114454,Kamenica,Metlika,0.35163741047763,4911.903907854876,Metlika,0.3491163244339759,7351.5267572401135,1,73,Metlika
10114292,Dolnja Lokvica,Metlika,0.4662379238536337,3516.4755082326396,Metlika,0.4757687128570305,4625.101494072358,1,73,Metlika
10085365,Obrežje,Brežice,0.37111524547592645,10399.663456093183,Brežice,0.4413734543234888,11237.432863885086,1,9,Brežice
10084741,Slovenska vas,Brežice,0.4274406614681605,8999.044393712034,Brežice,0.3926630283575494,12759.85458309044,1,9,Brežice
10111757,Javorje,Ljubljana,0.3228101397960772,22218.487797327703,Ljubljana,0.4270402591133342,8831.847458933096,1,134,Velike Lašče
10144167,Zidani Most,Trebnje,0.7027410246680644,2215.310362003482,Trebnje,0.7337944651027473,2597.908883668808,1,130,Trebnje
10143900,Velika Loka,Trebnje,0.4316986745609027,3867.6220084180927,Trebnje,0.4149833876909464,5112.807456438373,1,130,Trebnje
10143870,Trnje,Trebnje,0.371132576075612,4370.286031829038,Trebnje,0.3745205989735283,5581.11079314534,1,130,Trebnje
10120322,Mali Slatnik,Novo mesto,0.8711808894185878,2933.93933134276,Novo mesto,0.8699658407052082,3784.7072612906736,1,85,Novo mesto
10133971,Zgornja Bistrica,Slovenska Bistrica,0.6546057201057109,2737.4805935385184,Slovenska Bistrica,0.7279192745528014,2975.135874174733,1,113,Slovenska Bistrica
10133106,Kovača vas,Slovenska Bistrica,0.7372361525734022,2241.093483101497,Slovenska Bistrica,0.6733961298201967,3366.1171299381326,1,113,Slovenska Bistrica
10134315,Sveti Jernej,Slovenske Konjice,0.15987506557636597,7520.059840187444,Slovenske Konjice,0.1525398171076875,7450.700033156266,1,114,Slovenske Konjice
10114721,Slamna vas,Metlika,0.6344004291628113,2674.341040331244,Metlika,0.6842105535533507,3337.9992247452124,1,73,Metlika
10085047,Gaj,Brežice,0.5252715711620258,7143.115566753768,Brežice,0.5199146788926369,9238.924490824846,1,9,Brežice
10113032,Visoko,Ljubljana,0.39167182427091624,19385.729287287595,Ljubljana,0.5240229776933317,11709.12970624324,1,37,Ig
10142385,Drečji Vrh,Novo mesto,0.1903329365525079,12990.03464198614,Novo mesto,0.1425546907958609,6185.928015195684,1,199,Mokronog-Trebelno
10132819,Devina,Slovenska Bistrica,0.7871744787742617,1931.657319505714,Slovenska Bistrica,0.795516325099167,2338.916586213146,1,113,Slovenska Bistrica
10133963,Vrhole pri Slov. Konjicah,Slovenska Bistrica,0.37422464194649413,4755.092007522042,Slovenska Bistrica,0.4129313751787575,5372.127355201849,1,113,Slovenska Bistrica
10105536,Veliki Kamen,Krško,0.2846836931037617,8433.842540621683,Krško,0.2967669072802709,8475.164930188395,1,54,Krško
10114829,Železniki,Metlika,0.34861817721815186,5064.740862077743,Metlika,0.3675674914296926,7125.957832374845,1,73,Metlika
10089450,Mala sela,Črnomelj,0.27504564339987614,10736.48452706937,Črnomelj,0.2980031185635603,13101.728562146429,1,17,Črnomelj
10143241,Podlisec,Trebnje,0.33786545213583485,4664.386347634595,Trebnje,0.3340708393233608,6119.562819877088,1,130,Trebnje
10142911,Lokve pri Dobrniču,Trebnje,0.3849679145862902,4231.323669964282,Trebnje,0.3409889942608533,5993.655719382356,1,130,Trebnje
10142903,Log pri Žužemberku,Ljubljana,0.14358001891842725,36569.19770790713,Ljubljana,0.1762042262262926,6892.379311806721,1,130,Trebnje
10105455,Straža pri Raki,Krško,0.36620873632434,7278.479305459348,Krško,0.3765271587050756,9313.55931500634,1,54,Krško
10105609,Videm,Krško,0.2244547872362184,10005.54851070145,Krško,0.2282509845419715,9989.189700582412,1,54,Krško
10132258,Vrhovlje,Sežana,0.6865549858524955,4540.865556256868,Sežana,0.6652626304438023,7063.382005429896,1,111,Sežana
10138779,Gornja vas,Šmarje pri Jelšah,0.3665704540634832,3238.904135660702,Šmarje pri Jelšah,0.3262562940396664,4436.88885485107,1,124,Šmarje pri Jelšah
10133882,Veliko Tinje,Slovenska Bistrica,0.25781596063193807,6274.719117219511,Slovenska Bistrica,0.3116892149837625,7817.521913123415,1,113,Slovenska Bistrica
10089832,Pribinci,Črnomelj,0.454271342165197,6917.83925803426,Črnomelj,0.4969960300898853,8143.958850542933,1,17,Črnomelj
10114624,Prilozje,Črnomelj,0.4205870440881689,6186.048819723297,Črnomelj,0.3073909632110809,9843.081895360912,1,73,Metlika
10131979,Škoflje,Divača,0.22284357479255165,5140.622530394544,Divača,0.2258452417173909,7021.112819999976,1,19,Divača
10128196,Dolenje Podpoljane,Ljubljana,0.20349107976774944,30614.07423065411,Ljubljana,0.2731717636616789,5159.612171986679,1,104,Ribnica
10142253,Dolenje Kamenje pri Dobrniču,Trebnje,0.23125932105158034,6041.961601996491,Trebnje,0.2326540128787659,8273.30292996001,1,130,Trebnje
10143195,Orlaka,Ljubljana,0.15764684008303573,35457.629376482575,Ljubljana,0.1983554942932597,8806.03846155599,1,130,Trebnje
10130069,Slančji Vrh,Sevnica,0.16813330463867,8503.847423372552,Sevnica,0.1307002371188648,8533.807514717628,1,110,Sevnica
10130719,Dolnje Ležeče,Divača,0.8668421767218701,976.165969494942,Divača,0.8507089639743146,1311.705632827619,1,19,Divača
10139902,Šentvid pri Grobelnem,Šentjur,0.23543655157647855,5128.752284912969,Šmarje pri Jelšah,0.2509493511894366,5006.06113480896,0,124,Šmarje pri Jelšah
10136172,Vodice pri Slivnici,Šentjur,0.28144791466732494,5253.38938210371,Šentjur,0.2845011015660049,5925.842819799728,1,120,Šentjur
10101069,Šalka vas,Kočevje,0.8929560871148129,1861.316738225926,Kočevje,0.853698449038188,2890.9800740800843,1,48,Kočevje
10143039,Maline,Novo mesto,0.2080805571206266,12338.241365770084,Novo mesto,0.1814087787107434,6196.503278427564,1,199,Mokronog-Trebelno
10120292,Mali Orehek,Novo mesto,0.7075979969724501,5166.284932134502,Novo mesto,0.6114713701680523,8467.673964405309,1,85,Novo mesto
10121027,Sela pri Ratežu,Novo mesto,0.6988215365391715,4970.764528721915,Novo mesto,0.6677150959290511,6846.493543651081,1,85,Novo mesto
10120721,Potov Vrh,Novo mesto,0.7530826300458824,4431.365478043986,Novo mesto,0.713033039447382,6439.784941546487,1,85,Novo mesto
10120110,Lešnica,Novo mesto,0.7376664482339331,4423.222806958745,Novo mesto,0.7295039947731098,5648.569341906824,1,85,Novo mesto
10131944,Škocjan,Divača,0.48441675233612025,2668.501452126268,Divača,0.3762690990130327,4484.20394129991,1,19,Divača
10125537,Stogovci,Majšperk,0.5211062785100595,1295.2991932368368,Majšperk,0.373197187308268,2119.403638785682,1,69,Majšperk
10139007,Klake,Kozje,0.11330873870945503,4236.194164577445,Kozje,0.1233071218600742,5483.344421501248,1,51,Kozje
10138671,Drensko Rebro,Kozje,0.09132216140210384,4737.5627700327095,Kozje,0.0855930277469309,6849.563188955602,1,51,Kozje
