Muni_ID,Muni_Name,GI_Final_NotWeighted,GI_AHP,rank_NW,rank_AHP,rank_change,n_Culture_Sum,n_Education_Sum,n_Finance_Sum,n_Healthcare_Sum,n_JudiciaryAndEmergency_Sum,n_Residential_Sum,n_SportsAndRecreation_Sum,n_TradeAndBusiness_Sum,n_Tourism_Sum,n_TrafficAndCommunication_Sum,n_Finance_Weighted,n_Culture_Weighted,n_Education_Weighted,n_Healthcare_Weighted,n_Judiciary_Weighted,n_Residential_Weighted,n_SportsAndRecreation_Weighted,n_Tourism_Weighted,n_TradeAndBusiness_Weighted,n_TrafficAndCommunication_Weighted
11026974.0,Kozje,0.019363725210235348,0.009977110286313139,111,126,15,0.04644768272933061,0.005587478729163965,0.0009881422924901185,0.0022123893805309734,0.08624708624708624,0.01486476207574498,0.017585116892272098,0.007773030335522394,0.0024954210607424656,0.009436142359469619,0.000227272727273,0.032828691008437945,0.001289328765024925,0.00104019139521672,0.07788882464689849,0.005311275555452701,0.01876346915624742,0.0014339167192588176,0.0039481653080688335,0.003269902132935368
11027008.0,Kungota,0.013348138303214527,0.008532903204801856,140,137,3,0.025657213586523925,0.009860174852627334,0.0009881422924901185,0.011061946902654867,0.0,0.026091225494140776,0.008575575111218115,0.026042686114387124,0.011819654449609689,0.013384764228493313,0.000227272727273,0.011857927422799045,0.002331054410579678,0.01111404498427711,0.0,0.008998469079578308,0.005506277137458834,0.009500486628231894,0.022632332165627687,0.008075195077303665
11027016.0,Lenart,0.05100973461634587,0.05171532994334377,52,41,11,0.022055714090023035,0.02136633792557379,0.005928853754940711,0.05954447321974015,0.19813519813519814,0.04726410652561303,0.02041006825298499,0.07601060092130732,0.02469391375524635,0.034688079582831266,0.001363636363636,0.014562281873096284,0.01891782818943021,0.057671748795309896,0.18713691803639768,0.019287680843913167,0.020087875018610233,0.028370694555910018,0.08870003045358286,0.03171619841538278
11027024.0,Litija,0.0876399219922036,0.09305471259462572,25,20,5,0.1288947826853502,0.061961072971498034,0.011857707509881422,0.14777601843260293,0.23076923076923075,0.04954158239138716,0.04366584546088794,0.0791887811697988,0.01496442408782751,0.10777977444357138,0.002727272727273,0.09781565033799876,0.046034383415615984,0.15192148580864875,0.21042922827014673,0.017525387378350625,0.042069262199368046,0.015208639760688024,0.049409739031640566,0.10486169000942698
11027032.0,Ljubno,0.015063510231936925,0.004492832269952519,130,177,47,0.0315441702484428,0.003570434219680495,0.0009881422924901185,0.0022123893805309734,0.0,0.018214774522410337,0.049226322054072444,0.00972461237169469,0.027168324274885736,0.007985932955161649,0.000227272727273,0.016647260593454064,0.0007909334829439739,0.00104019139521672,0.0,0.00911076464707564,0.048145218055422975,0.022839280318918034,0.006053215795073938,0.003568613369072959
11027059.0,Logatec,0.04793646339584401,0.0401494801690348,56,54,2,0.046216726585338715,0.04230993331776703,0.018972332015810278,0.04508001430044999,0.11888111888111887,0.0668407940823875,0.017904146808039364,0.022547489528658905,0.0242051486225027,0.07640692981636664,0.012156363636364,0.015707571377389037,0.023810301670611076,0.04226765553065555,0.10118113488064756,0.0668385233467801,0.014586030543778678,0.027301795497296614,0.012569417326491972,0.07844702813854879
11027075.0,Luče,0.00648319117326974,0.0020104023677839566,192,196,4,0.017948848135946712,0.002189136874872254,0.0009881422924901185,0.0,0.0,0.003946712696000137,0.006878854863891423,0.000574873348829307,0.02573208364302077,0.006573259877646667,0.000227272727273,0.009641409658853562,0.000530804142924191,0.0,0.0,0.0013452748561435476,0.005308548677345524,0.024232419133158118,8.590555654822096e-05,0.0027678943565877974
11027083.0,Majšperk,0.020315512770509365,0.013174492146046388,107,107,0,0.0428387705611227,0.018131550547227274,0.001976284584980237,0.0022123893805309734,0.06293706293706293,0.03575525770752111,0.005364202698659526,0.009688304581242311,0.010280710526721134,0.013970594180025435,0.000454545454545,0.029154142540227173,0.01842718547182853,0.00104019139521672,0.05492690179235154,0.053889614145684,0.003287108662181664,0.00948351821823901,0.006047790180976156,0.007213277841685359
11027091.0,Mengeš,0.01645453959535722,0.004579359900800602,123,175,52,0.027594464644132424,0.013127713620011618,0.001976284584980237,0.0022123893805309734,0.0,0.06969984538292495,0.02015634703302673,0.00974877926597259,0.006827862276520245,0.013201709765472433,0.000454545454545,0.010446786760638087,0.002946405411031162,0.00104019139521672,0.0,0.023405523981796017,0.020959196683897594,0.004994156130840281,0.0042434091418898255,0.011719864006601455
11027105.0,Mežica,0.010989743666700838,0.004023657576461868,164,182,18,0.006577644639638496,0.006064556780189452,0.0009881422924901185,0.0022123893805309734,0.0,0.028084176526191607,0.01960061524295861,0.0249272923234417,0.01314010142437304,0.008302518057194388,0.000227272727273,0.0016119674534617761,0.001379173286204695,0.00104019139521672,0.0,0.010849287492824055,0.013132506156878937,0.013884471659705659,0.01561306425874344,0.0036503756434021132
11027113.0,Mislinja,0.02714968615716931,0.0159897320766239,85,100,15,0.06659441675486943,0.021293879657415596,0.001976284584980237,0.0022123893805309734,0.06293706293706293,0.015355639181718695,0.0248443561665661,0.0295979702877729,0.03811109268935407,0.008573769931422164,0.000454545454545,0.043807491781631645,0.019259804048996736,0.00104019139521672,0.05492690179235154,0.005166772310001225,0.017547063115142075,0.025827298555366758,0.026529663250451023,0.0054573056465332375
11027121.0,Moravče,0.01328961842438478,0.0036963803034050814,141,184,43,0.051401087138272385,0.009829642830349521,0.0029644268774703555,0.0022123893805309734,0.027972027972027972,0.026790870823696813,0.0021829345073691273,0.0014039012308252551,0.004326265695384224,0.0038126377879211717,0.000681818181818,0.012217531628734311,0.001969683164219524,0.00104019139521672,0.023127116544148014,0.009601572119120962,0.0014396154610818409,0.002370713572948123,0.00020979041178091862,0.0007472945993350342
11027148.0,Murska Sobota,0.16459647119707643,0.16989564914685432,8,8,0,0.07328332674596866,0.0789039000490609,0.15230566534914358,0.2035671634542352,0.4265734265734265,0.17863436563713414,0.16754322215071002,0.1997813397689948,0.0634744476005145,0.10189785464157627,0.157167878787879,0.07669839851920031,0.08183340729441463,0.20422198984524384,0.40139313344896893,0.28609079076053817,0.17253091513899052,0.07079801373059968,0.20887073878289325,0.09369179811886026
11027156.0,Nova Gorica,0.2044542479380594,0.23079248889960616,5,5,0,0.1377898410912503,0.1706014341947306,0.1481554677206851,0.3017918405528442,0.4242424242424242,0.09813795912005585,0.21906727563936684,0.2406926289995694,0.10335467059586965,0.20070893722379782,0.148420606060606,0.11812869684364384,0.2152470779837704,0.3064772339529174,0.4097354147738223,0.07569723981405131,0.20610133387306473,0.09534387141404545,0.20036010383280045,0.1803511020255329
11027164.0,Odranci,0.009796765153699562,0.005020720541040103,174,173,1,0.0014114899342489399,0.0023255589538811773,0.0009881422924901185,0.0,0.03496503496503496,0.034339997105002226,0.0036776563568949117,0.007158823547036344,0.00017206670084078614,0.012928881681566164,0.000227272727273,0.00046097763372586915,0.0005564954870146588,0.0,0.031799785248203524,0.011274099870464691,0.0025140270176006786,0.00014404067121738865,0.003856382002914682,0.012172153985256994
11027172.0,Ormož,0.06526435076080213,0.06902284857577008,40,32,8,0.03158598471352469,0.06529738751468817,0.005928853754940711,0.07184459607154446,0.17482517482517482,0.08001817994012696,0.05533962969637641,0.07974128732108433,0.008592560064373454,0.0794698537061873,0.001363636363636,0.012654077091535182,0.07764610234729273,0.06772881144100808,0.16417499518185075,0.11112101058957784,0.05443171331445781,0.007927805523911523,0.08414741066998994,0.06208128846440503
11027202.0,Podčetrtek,0.02829178418885527,0.020095906520300605,84,84,0,0.03560457972633343,0.00803698510370739,0.007509881422924901,0.0022123893805309734,0.0,0.040601448716604996,0.03506169294823404,0.020264667669363315,0.04607406211523417,0.08755213480561948,0.005623636363636,0.02373799707581326,0.0015135449573071232,0.00104019139521672,0.0,0.05650711884359353,0.031179173979585476,0.04117770672741986,0.013943116954300597,0.10126218075314823
11027229.0,Postojna,0.1326529195806632,0.1389249686053224,10,11,1,0.10760559863413377,0.044626594617538186,0.11989459815546771,0.18700588607191185,0.13986013986013984,0.07820325282949425,0.10589402871342499,0.2056492190752089,0.16671310372908435,0.17107677412022795,0.138024242424242,0.07389434875674993,0.02414873563433569,0.19148599226543256,0.1323752099336472,0.07510576627437283,0.10442400634294723,0.18164635698234813,0.18849875724537385,0.18814631212789848
11027237.0,Preddvor,0.01778673750101211,0.008852787119429004,120,133,13,0.05131815787355032,0.008158228746092644,0.001976284584980237,0.0022123893805309734,0.027972027972027972,0.014668842459983426,0.01330127115276923,0.017022615782131812,0.02245747916847432,0.018780077889580162,0.000454545454545,0.03677279308082347,0.0018919992408274976,0.00104019139521672,0.023127116544148014,0.00547506256377396,0.008483835957221563,0.014354675222484814,0.009930395985363454,0.01874668633756692
11027261.0,Radlje ob Dravi,0.04889005589890032,0.0389633828915889,54,55,1,0.09011849223362814,0.03247285529938948,0.009486166007905139,0.06129253396485104,0.05128205128205128,0.040555750211785827,0.11757516197223933,0.03143103235233544,0.033776974580727884,0.02090954108408965,0.006078181818182,0.06452988127127085,0.03637766338019423,0.06037832087864731,0.04608903939869497,0.05603878756317078,0.09190503460249545,0.02177840955993694,0.017656724026437278,0.015959659984116328
11027270.0,Radovljica,0.10841923278155456,0.07451305437141538,18,27,9,0.15123690467848575,0.05037598746804541,0.03695652173913043,0.029107511486024137,0.1678321678321678,0.0674124285386023,0.14279285143322124,0.21319202986177485,0.10779200514837102,0.11749391962972248,0.024085454545455,0.11340626695678724,0.031520984733842135,0.024623540478036655,0.15550232647779522,0.025164619403341863,0.1461263086813251,0.0943944840064666,0.1759213159293658,0.10692173503586327
11027296.0,Ribnica,0.03445561351380068,0.03544311202612993,71,58,13,0.06025091384616127,0.01641476049361255,0.004940711462450593,0.053263149309931465,0.02331002331002331,0.03541669139522367,0.006376466587315083,0.046630664023439856,0.006585540279722366,0.09136721443012659,0.001136363636364,0.03603624026888652,0.003209808846163142,0.051455560676581295,0.022961922854546957,0.013231941166740818,0.0038572290660494556,0.006610631909500197,0.02986975978671128,0.10257523486913196
11027334.0,Ruše,0.03788408522774362,0.02362094292752617,66,78,12,0.035737435793286115,0.012433773179243036,0.00849802371541502,0.017116907312529107,0.03496503496503496,0.03148559080878942,0.07175612945782997,0.058109212858539316,0.058865695457302684,0.049873048729466594,0.005850909090909,0.028252704905858947,0.008620797382870946,0.017322345206254794,0.031799785248203524,0.011187483269131429,0.04478361158075853,0.040073012473761285,0.041936653747275655,0.04098583489428617
11027377.0,Sežana,0.12125464724223856,0.1391966261015371,11,10,1,0.13324498057048342,0.033313337140807135,0.04209486166007905,0.24376755953771737,0.16317016317016317,0.07736378728904898,0.13097516168388926,0.1395328465647124,0.0856595077617755,0.1634242670437092,0.03306,0.11873139967200969,0.02479698064247324,0.25473603560337227,0.15533713278819417,0.11011587416216999,0.10169765585102702,0.0806312215066522,0.1262264641854749,0.16839713515187335
11027385.0,Slovenj Gradec,0.09751332932785654,0.09146957506033636,22,21,1,0.13274763299162715,0.07801336569561625,0.019367588932806323,0.11845073500106942,0.3076923076923077,0.08752939385948406,0.060790019962266476,0.061489864025736814,0.06264737931260979,0.04640500580504132,0.008350909090909,0.06621336070286712,0.07223135915576633,0.11986938825747588,0.30021199856832137,0.07848404007051311,0.041859613376538575,0.04910491887278438,0.06681886312430713,0.034875048642353676
11027393.0,Slovenska Bistrica,0.10575438250494744,0.08766791993574669,20,24,4,0.11812544711176377,0.09659447797205402,0.04762845849802371,0.07799041233819023,0.1678321678321678,0.10148366114308272,0.13638673729337833,0.08874116531214078,0.09990700793083815,0.12285428961783475,0.038229090909091,0.06622908951727045,0.08140996116092107,0.07268520019403271,0.15550232647779522,0.06885583358486963,0.0977466874165855,0.10901714192800248,0.09348760676829569,0.11764593238271578
11027407.0,Slovenske Konjice,0.06922559948574426,0.07152792476801187,37,30,7,0.059460722096701245,0.07617745728040648,0.025494071146245058,0.06689127811041198,0.23076923076923075,0.07907164607599984,0.02195548179964887,0.023750215552791533,0.01483478829305048,0.09385110373295627,0.017552727272727,0.024509198314212485,0.09040828265278805,0.06380636391469183,0.21042922827014673,0.07016838693775918,0.016630968863898636,0.011988108459636916,0.014463975907687705,0.10694274073427863
11027415.0,Starše,0.011186939083568569,0.005902501917825047,160,160,0,0.00048742098448884273,0.006763641351230489,0.0009881422924901185,0.0022123893805309734,0.027972027972027972,0.030288675461687828,0.009336656168782898,0.00794851798937555,0.0025878901885945174,0.02328402904647649,0.000227272727273,6.224252397118841e-05,0.0015108266255573193,0.00104019139521672,0.023127116544148014,0.01178529668711476,0.005729129644215779,0.0028782407778122246,0.003974389109541449,0.019817224873385296
11027458.0,Šentjernej,0.014362227741983553,0.005733699780214392,136,162,26,0.018624564582358588,0.013749650578634668,0.004940711462450593,0.0022123893805309734,0.0,0.037156874390540905,0.0009076411899061108,0.05717376760175108,0.0010818020131894471,0.007774876220473155,0.001136363636364,0.003891224615109526,0.003182070580854987,0.00104019139521672,0.0,0.013616792910789276,0.0006681696478719498,0.0006498951199277154,0.030836587719056705,0.0035141051861868554
11027474.0,Škocjan,0.007932612381850921,0.005258318532202524,185,169,16,0.006580183290599376,0.006269084884204974,0.0009881422924901185,0.0022123893805309734,0.0,0.021327909860486244,0.00017261251641275551,0.020299974453893647,0.005530778660576293,0.015945048479314824,0.000227272727273,0.0008402740736110434,0.0012991500656698005,0.00104019139521672,0.0,0.007692910445958347,0.00010915296482854476,0.0060595257949409955,0.02054019842102603,0.014186081850028386
11027482.0,Škofja Loka,0.07368759892174057,0.05456088424398109,33,40,7,0.09655548993707089,0.06945094160387554,0.0349802371541502,0.03489748352088568,0.13986013986013984,0.10182902026576915,0.01809423073392136,0.113952891292231,0.058063783199545305,0.06919177164981681,0.023630909090909,0.0677960621579884,0.04431048696241635,0.0324354989960128,0.1323752099336472,0.11753278651099008,0.015567264102481923,0.06546883015151114,0.07979058718591198,0.047540998484402644
11027504.0,Škofljica,0.04018921196132227,0.041431169450534634,60,52,8,0.020657352701396455,0.05169018452364185,0.001976284584980237,0.052670392796149657,0.06293706293706293,0.09824252862979094,0.030541128622345065,0.03728926979542043,0.00997135125362482,0.035916563768810326,0.000454545454545,0.009319259482325431,0.049786680338748536,0.054787063275783095,0.05492690179235154,0.12148232089383568,0.023143699640995486,0.00920318793244734,0.037191969058104006,0.031003063264026617
11027539.0,Šmartno ob Paki,0.009501369371519842,0.00413173753952654,176,179,3,0.008001827828691833,0.0046941871351126934,0.0009881422924901185,0.0022123893805309734,0.0,0.03392402950716647,0.0051119582746750195,0.02160959920610108,0.0022470130605430545,0.016224547029887168,0.000227272727273,0.001583282084645615,0.0010025614176065623,0.00104019139521672,0.0,0.011442701739922333,0.0031275997962455504,0.0012008868185900082,0.011589039927102583,0.014164854022954842
11027547.0,Šoštanj,0.038148310206139444,0.03501608789095656,64,60,4,0.038874362163946075,0.016060118766965233,0.011462450592885375,0.06194690265486725,0.0,0.04081135575542982,0.08058501049764477,0.017833489768901572,0.032886667503849276,0.08102274435690507,0.006532727272727,0.01931449991222301,0.003498643217333146,0.06522000048008834,0.0,0.01698499569362649,0.07936588537943728,0.021490315419863657,0.010051568033547259,0.0898368146685948
11027555.0,Štore,0.013100474090906634,0.010894140922381935,143,122,21,0.019999492269807826,0.017005001655783572,0.001976284584980237,0.011061946902654867,0.0,0.030495007626075404,0.0016851584602322611,0.021830471598019707,0.0014504708547665164,0.025500906956745936,0.000454545454545,0.004659390997137596,0.01821503099203262,0.01111404498427711,0.0,0.009885944704708938,0.001065624011299473,0.0007794275263051633,0.011622045746197424,0.01977957781179583
11027563.0,Tolmin,0.09194334417644277,0.08067409524650043,24,26,2,0.060103822642141744,0.05361323576238809,0.018972332015810278,0.10055205697740718,0.3076923076923077,0.04352922019347037,0.09489598878107652,0.06113480797127974,0.09913624190894885,0.07980342781959719,0.012156363636364,0.03333738955520852,0.04687519154938003,0.10068093896911037,0.28270146747060926,0.03888501830325403,0.09197062128601077,0.08848748821738793,0.04711662583653593,0.059489246235419034
